date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
01-2004,,,"Cleveland-Elyria-Mentor, OH",372,357,0,10,5,1,
01-2004,,,"Coeur d""Alene, ID",98,88,10,0,0,0,
01-2004,,,"College Station-Bryan, TX",102,102,0,0,0,0,
01-2004,,,"Colorado Springs, CO",390,390,0,0,0,0,
01-2004,,,"Columbia, MO",94,76,10,0,8,1,
01-2004,,,"Columbia, SC",400,388,12,0,0,0,
01-2004,,,"Columbus, GA-AL",363,133,6,4,220,13,
01-2004,,,"Columbus, IN",12,12,0,0,0,0,
01-2004,,,"Columbus, OH",728,684,6,28,10,2,
01-2004,,,"Corpus Christi, TX",176,123,4,49,0,0,
01-2004,,,"Corvallis, OR",15,15,0,0,0,0,
01-2004,,,"Cumberland, MD-WV",9,9,0,0,0,0,
01-2004,,,"Dallas-Fort Worth-Arlington, TX",3278,2910,26,23,319,20,
01-2004,,,"Dalton, GA",71,53,2,16,0,0,
01-2004,,,"Danville, IL",2,2,0,0,0,0,
01-2004,,,"Danville, VA",19,19,0,0,0,0,
01-2004,,,"Davenport-Moline-Rock Island, IA-IL",63,31,0,0,32,4,
01-2004,,,"Dayton, OH",123,121,2,0,0,0,
01-2004,,,"Decatur, AL",31,31,0,0,0,0,
01-2004,,,"Decatur, IL",1,1,0,0,0,0,
01-2004,,,"Deltona-Daytona Beach-Ormond Beach, FL",324,316,0,0,8,1,
01-2004,,,"Denver-Aurora, CO",1525,1027,8,20,470,16,
01-2004,,,"Des Moines, IA",285,199,22,0,64,4,
01-2004,,,"Detroit-Warren-Livonia, MI",1126,900,18,29,179,21,
01-2004,,,"Dothan, AL",47,39,8,0,0,0,
01-2004,,,"Dover, DE",82,82,0,0,0,0,
01-2004,,,"Dubuque, IA",42,18,0,0,24,3,
01-2004,,,"Duluth, MN-WI",39,21,18,0,0,0,
01-2004,,,"Durham, NC",494,383,0,0,111,10,
01-2004,,,"Eau Claire, WI",13,13,0,0,0,0,
01-2004,,,"El Centro, CA",215,144,0,0,71,10,
01-2004,,,"El Paso, TX",367,350,4,8,5,1,
01-2004,,,"Elizabethtown, KY",51,49,2,0,0,0,
01-2004,,,"Elkhart-Goshen, IN",72,70,2,0,0,0,
01-2004,,,"Elmira, NY",3,3,0,0,0,0,
01-2004,,,"Erie, PA",15,15,0,0,0,0,
01-2004,,,"Eugene-Springfield, OR",103,95,8,0,0,0,
01-2004,,,"Evansville, IN-KY",91,87,4,0,0,0,
01-2004,,,"Fairbanks, AK",4,4,0,0,0,0,
01-2004,,,"Fargo, ND-MN",11,11,0,0,0,0,
01-2004,,,"Farmington, NM",12,12,0,0,0,0,
01-2004,,,"Fayetteville, NC",205,173,0,0,32,4,
01-2004,,,"Fayetteville-Springdale-Rogers, AR-MO",418,311,24,13,70,11,
01-2004,,,"Flagstaff, AZ",58,56,2,0,0,0,
01-2004,,,"Flint, MI",88,86,2,0,0,0,
01-2004,,,"Florence, SC",58,58,0,0,0,0,
01-2004,,,"Fond du Lac, WI",12,10,2,0,0,0,
01-2004,,,"Fort Collins-Loveland, CO",208,183,0,6,19,2,
01-2004,,,"Fort Smith, AR-OK",57,32,6,19,0,0,
01-2004,,,"Fort Walton Beach-Crestview-Destin, FL",215,127,0,0,88,2,
01-2004,,,"Fort Wayne, IN",102,98,4,0,0,0,
01-2004,,,"Fresno, CA",553,419,4,4,126,21,
01-2004,,,"Gadsden, AL",12,12,0,0,0,0,
01-2004,,,"Gainesville, FL",90,90,0,0,0,0,
01-2004,,,"Gainesville, GA",81,81,0,0,0,0,
01-2004,,,"Glens Falls, NY",34,31,0,3,0,0,
01-2004,,,"Goldsboro, NC",38,33,0,0,5,1,
01-2004,,,"Grand Forks, ND-MN",24,0,0,0,24,1,
01-2004,,,"Grand Junction, CO",118,112,2,4,0,0,
01-2004,,,"Grand Rapids-Wyoming, MI",292,211,0,0,81,3,
01-2004,,,"Great Falls, MT",6,6,0,0,0,0,
01-2004,,,"Greeley, CO",274,264,10,0,0,0,
01-2004,,,"Green Bay, WI",72,56,6,0,10,1,
01-2004,,,"Greensboro-High Point, NC",363,315,8,11,29,3,
01-2004,,,"Greenville, NC",95,62,4,0,29,4,
01-2004,,,"Greenville, SC",271,271,0,0,0,0,
01-2004,,,"Gulfport-Biloxi, MS",113,110,0,3,0,0,
01-2004,,,"Hagerstown-Martinsburg, MD-WV",201,192,4,0,5,1,
01-2004,,,"Hanford-Corcoran, CA",77,72,0,0,5,1,
01-2004,,,"Harrisburg-Carlisle, PA",113,111,2,0,0,0,
01-2004,,,"Harrisonburg, VA",48,46,2,0,0,0,
01-2004,,,"Hartford-West Hartford-East Hartford, CT",265,161,26,0,78,3,
01-2004,,,"Hattiesburg, MS",11,11,0,0,0,0,
01-2004,,,"Hickory-Lenoir-Morganton, NC",272,102,2,0,168,6,
01-2004,,,"Hinesville-Fort Stewart, GA",19,19,0,0,0,0,
01-2004,,,"Holland-Grand Haven, MI",114,98,6,3,7,1,
01-2004,,,"Honolulu, HI",583,266,8,36,273,15,
01-2004,,,"Hot Springs, AR",10,10,0,0,0,0,
01-2004,,,"Houma-Bayou Cane-Thibodaux, LA",72,72,0,0,0,0,
01-2004,,,"Houston-Baytown-Sugar Land, TX",3965,2980,24,4,957,51,
01-2004,,,"Huntington-Ashland, WV-KY-OH",52,52,0,0,0,0,
01-2004,,,"Huntsville, AL",152,139,0,0,13,1,
01-2004,,,"Idaho Falls, ID",86,70,0,16,0,0,
01-2004,,,"Indianapolis, IN",868,733,26,4,105,8,
01-2004,,,"Iowa City, IA",82,52,0,8,22,2,
01-2004,,,"Ithaca, NY",9,7,2,0,0,0,
01-2004,,,"Jackson, MI",16,16,0,0,0,0,
01-2004,,,"Jackson, MS",369,201,0,0,168,16,
01-2004,,,"Jackson, TN",25,25,0,0,0,0,
01-2004,,,"Jacksonville, FL",1070,902,2,6,160,4,
01-2004,,,"Jacksonville, NC",86,86,0,0,0,0,
01-2004,,,"Janesville, WI",116,96,12,8,0,0,
01-2004,,,"Jefferson City, MO",17,14,0,3,0,0,
01-2004,,,"Johnson City, TN",59,59,0,0,0,0,
01-2004,,,"Johnstown, PA",1,1,0,0,0,0,
01-2004,,,"Jonesboro, AR",22,22,0,0,0,0,
01-2004,,,"Joplin, MO",12,12,0,0,0,0,
01-2004,,,"Kalamazoo-Portage, MI",92,75,0,17,0,0,
01-2004,,,"Kankakee-Bradley, IL",30,24,2,4,0,0,
01-2004,,,"Kansas City, MO-KS",977,703,72,30,172,18,
01-2004,,,"Kennewick-Richland-Pasco, WA",139,128,2,4,5,1,
01-2004,,,"Killeen-Temple-Fort Hood, TX",245,153,48,44,0,0,
01-2004,,,"Kingsport-Bristol-Bristol, TN-VA",61,55,0,0,6,1,
01-2004,,,"Kingston, NY",25,13,4,3,5,1,
01-2004,,,"Knoxville, TN",287,277,0,4,6,1,
01-2004,,,"Kokomo, IN",17,15,2,0,0,0,
01-2004,,,"La Crosse, WI-MN",5,5,0,0,0,0,
01-2004,,,"Lafayette, IN",71,71,0,0,0,0,
01-2004,,,"Lafayette, LA",122,90,0,3,29,1,
01-2004,,,"Lake Charles, LA",79,77,2,0,0,0,
01-2004,,,"Lakeland, FL",509,498,6,0,5,1,
01-2004,,,"Lancaster, PA",207,179,0,0,28,4,
01-2004,,,"Lansing-East Lansing, MI",130,125,0,0,5,1,
01-2004,,,"Laredo, TX",146,111,0,3,32,3,
01-2004,,,"Las Cruces, NM",101,101,0,0,0,0,
01-2004,,,"Las Vegas-Paradise, NV",2607,2241,6,94,266,14,
01-2004,,,"Lawrence, KS",20,20,0,0,0,0,
01-2004,,,"Lawton, OK",17,12,0,0,5,1,
01-2004,,,"Lebanon, PA",36,36,0,0,0,0,
01-2004,,,"Lewiston, ID-WA",2,0,2,0,0,0,
01-2004,,,"Lewiston-Auburn, ME",18,18,0,0,0,0,
01-2004,,,"Lexington-Fayette, KY",287,283,0,4,0,0,
01-2004,,,"Lima, OH",4,4,0,0,0,0,
01-2004,,,"Lincoln, NE",91,76,4,0,11,1,
01-2004,,,"Little Rock-North Little Rock, AR",544,279,4,0,261,14,
01-2004,,,"Logan, UT-ID",61,52,0,4,5,1,
01-2004,,,"Longview, TX",15,15,0,0,0,0,
01-2004,,,"Longview, WA",26,24,2,0,0,0,
01-2004,,,"Los Angeles-Long Beach-Santa Ana, CA",2239,1297,70,60,812,31,
01-2004,,,"Louisville, KY-IN",647,619,8,10,10,1,
01-2004,,,"Lubbock, TX",252,74,30,16,132,23,
01-2004,,,"Lynchburg, VA",81,69,0,0,12,1,
01-2004,,,"Macon, GA",75,71,4,0,0,0,
01-2004,,,"Madera, CA",139,133,0,6,0,0,
01-2004,,,"Madison, WI",402,174,6,45,177,8,
01-2004,,,"Manchester-Nashua, NH",112,90,6,4,12,2,
01-2004,,,"Mansfield, OH",10,10,0,0,0,0,
01-2004,,,"McAllen-Edinburg-Pharr, TX",622,522,10,45,45,5,
01-2004,,,"Medford, OR",108,94,2,12,0,0,
01-2004,,,"Memphis, TN-MS-AR",751,623,0,0,128,1,
01-2004,,,"Merced, CA",174,166,0,8,0,0,
01-2004,,,"Miami-Fort Lauderdale-Miami Beach, FL",3028,1837,18,38,1135,21,
01-2004,,,"Michigan City-La Porte, IN",21,21,0,0,0,0,
01-2004,,,"Midland, TX",27,27,0,0,0,0,
01-2004,,,"Milwaukee-Waukesha-West Allis, WI",423,247,38,15,123,4,
01-2004,,,"Minneapolis-St. Paul-Bloomington, MN-WI",1110,849,14,22,225,8,
01-2004,,,"Missoula, MT",23,19,4,0,0,0,
01-2004,,,"Mobile, AL",139,134,0,0,5,1,
01-2004,,,"Modesto, CA",303,283,0,0,20,1,
01-2004,,,"Monroe, LA",28,12,16,0,0,0,
01-2004,,,"Monroe, MI",43,38,0,0,5,1,
01-2004,,,"Montgomery, AL",91,91,0,0,0,0,
01-2004,,,"Morgantown, WV",1,1,0,0,0,0,
01-2004,,,"Morristown, TN",36,36,0,0,0,0,
01-2004,,,"Mount Vernon-Anacortes, WA",72,70,2,0,0,0,
01-2004,,,"Muncie, IN",11,11,0,0,0,0,
01-2004,,,"Muskegon-Norton Shores, MI",41,31,0,0,10,1,
01-2004,,,"Myrtle Beach-Conway-North Myrtle Beach, SC",380,245,4,8,123,9,
01-2004,,,"Napa, CA",40,40,0,0,0,0,
01-2004,,,"Naples-Marco Island, FL",613,239,10,72,292,9,
01-2004,,,"Nashville-Davidson--Murfreesboro, TN",939,905,4,0,30,3,
01-2004,,,"New Haven-Milford, CT",88,71,2,0,15,1,
01-2004,,,"New Orleans-Metairie-Kenner, LA",413,406,4,3,0,0,
01-2004,,,"New York-Northern New Jersey-Long Island, NY-NJ-PA",3019,1322,446,353,898,57,
01-2004,,,"Niles-Benton Harbor, MI",11,11,0,0,0,0,
01-2004,,,"Norwich-New London, CT",54,47,0,0,7,1,
01-2004,,,"Ocala, FL",406,396,10,0,0,0,
01-2004,,,"Ocean City, NJ",129,52,64,3,10,2,
01-2004,,,"Odessa, TX",13,13,0,0,0,0,
01-2004,,,"Ogden-Clearfield, UT",288,260,2,20,6,1,
01-2004,,,"Oklahoma City, OK",706,591,6,8,101,9,
01-2004,,,"Olympia, WA",146,144,2,0,0,0,
01-2004,,,"Omaha-Council Bluffs, NE-IA",355,282,4,19,50,6,
01-2004,,,"Orlando, FL",2447,1786,26,54,581,27,
01-2004,,,"Oshkosh-Neenah, WI",47,33,2,7,5,1,
01-2004,,,"Owensboro, KY",32,30,2,0,0,0,
01-2004,,,"Oxnard-Thousand Oaks-Ventura, CA",126,66,0,0,60,7,
01-2004,,,"Palm Bay-Melbourne-Titusville, FL",855,469,0,4,382,28,
01-2004,,,"Panama City-Lynn Haven, FL",364,72,0,6,286,2,
01-2004,,,"Parkersburg-Marietta, WV-OH",5,5,0,0,0,0,
01-2004,,,"Pascagoula, MS",90,90,0,0,0,0,
01-2004,,,"Pensacola-Ferry Pass-Brent, FL",358,349,4,0,5,1,
01-2004,,,"Peoria, IL",55,35,20,0,0,0,
01-2004,,,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1123,944,8,10,161,9,
01-2004,,,"Phoenix-Mesa-Scottsdale, AZ",3623,3068,32,80,443,26,
01-2004,,,"Pine Bluff, AR",3,3,0,0,0,0,
01-2004,,,"Pittsburgh, PA",354,290,6,10,48,9,
01-2004,,,"Pittsfield, MA",4,4,0,0,0,0,
01-2004,,,"Pocatello, ID",25,25,0,0,0,0,
01-2004,,,"Port St. Lucie-Fort Pierce, FL",473,407,2,27,37,2,
01-2004,,,"Portland-South Portland-Biddeford, ME",222,201,4,0,17,3,
01-2004,,,"Portland-Vancouver-Beaverton, OR-WA",828,597,8,0,223,7,
01-2004,,,"Poughkeepsie-Newburgh-Middletown, NY",224,112,0,19,93,6,
01-2004,,,"Prescott, AZ",238,232,6,0,0,0,
01-2004,,,"Providence-New Bedford-Fall River, RI-MA",235,218,4,3,10,2,
01-2004,,,"Provo-Orem, UT",375,202,12,34,127,7,
01-2004,,,"Pueblo, CO",92,88,4,0,0,0,
01-2004,,,"Punta Gorda, FL",382,151,8,0,223,19,
01-2004,,,"Racine, WI",30,28,2,0,0,0,
01-2004,,,"Raleigh-Cary, NC",988,861,16,3,108,3,
01-2004,,,"Rapid City, SD",130,50,0,80,0,0,
01-2004,,,"Reading, PA",70,62,2,0,6,1,
01-2004,,,"Redding, CA",128,55,0,0,73,1,
01-2004,,,"Reno-Sparks, NV",412,310,0,12,90,4,
01-2004,,,"Richmond, VA",602,476,0,8,118,5,
01-2004,,,"Riverside-San Bernardino-Ontario, CA",3267,2967,42,80,178,28,
01-2004,,,"Roanoke, VA",278,141,4,0,133,4,
01-2004,,,"Rochester, MN",67,67,0,0,0,0,
01-2004,,,"Rochester, NY",87,82,0,0,5,1,
01-2004,,,"Rockford, IL",136,128,4,4,0,0,
01-2004,,,"Rocky Mount, NC",45,43,2,0,0,0,
01-2004,,,"Rome, GA",81,30,8,0,43,1,
01-2004,,,"Sacramento--Arden-Arcade--Roseville, CA",1530,1312,8,0,210,17,
01-2004,,,"Saginaw-Saginaw Township North, MI",21,21,0,0,0,0,
01-2004,,,"Salem, OR",171,149,2,3,17,2,
01-2004,,,"Salinas, CA",72,60,0,12,0,0,
01-2004,,,"Salisbury, MD",40,36,0,4,0,0,
01-2004,,,"Salt Lake City, UT",424,359,6,16,43,5,
01-2004,,,"San Angelo, TX",22,22,0,0,0,0,
01-2004,,,"San Antonio, TX",1230,971,14,0,245,6,
01-2004,,,"San Diego-Carlsbad-San Marcos, CA",1175,772,6,32,365,15,
01-2004,,,"San Francisco-Oakland-Fremont, CA",1136,517,10,24,585,21,
01-2004,,,"San Jose-Sunnyvale-Santa Clara, CA",297,228,18,0,51,4,
01-2004,,,"San Luis Obispo-Paso Robles, CA",148,145,0,3,0,0,
01-2004,,,"Sandusky, OH",7,7,0,0,0,0,
01-2004,,,"Santa Barbara-Santa Maria-Goleta, CA",258,225,6,15,12,1,
01-2004,,,"Santa Cruz-Watsonville, CA",114,114,0,0,0,0,
01-2004,,,"Santa Fe, NM",48,48,0,0,0,0,
01-2004,,,"Santa Rosa-Petaluma, CA",55,53,2,0,0,0,
01-2004,,,"Sarasota-Bradenton-Venice, FL",986,761,4,47,174,13,
01-2004,,,"Savannah, GA",321,152,6,0,163,9,
01-2004,,,"Scranton--Wilkes-Barre, PA",36,33,0,3,0,0,
01-2004,,,"Seattle-Tacoma-Bellevue, WA",1685,1115,48,41,481,16,
01-2004,,,"Sheboygan, WI",33,27,6,0,0,0,
01-2004,,,"Sherman-Denison, TX",10,10,0,0,0,0,
01-2004,,,"Shreveport-Bossier City, LA",128,128,0,0,0,0,
01-2004,,,"Sioux City, IA-NE-SD",13,11,2,0,0,0,
01-2004,,,"Sioux Falls, SD",254,99,0,8,147,7,
01-2004,,,"South Bend-Mishawaka, IN-MI",50,48,2,0,0,0,
01-2004,,,"Spartanburg, SC",115,115,0,0,0,0,
01-2004,,,"Spokane, WA",79,71,8,0,0,0,
01-2004,,,"Springfield, IL",37,29,8,0,0,0,
01-2004,,,"Springfield, MA",50,42,8,0,0,0,
01-2004,,,"Springfield, MO",229,159,34,0,36,2,
01-2004,,,"Springfield, OH",11,11,0,0,0,0,
01-2004,,,"St. Cloud, MN",38,30,0,3,5,1,
01-2004,,,"St. George, UT",167,161,2,4,0,0,
01-2004,,,"St. Joseph, MO-KS",13,13,0,0,0,0,
01-2004,,,"St. Louis, MO-IL",967,818,22,4,123,4,
01-2004,,,"State College, PA",42,34,0,3,5,1,
01-2004,,,"Stockton, CA",479,479,0,0,0,0,
01-2004,,,"Sumter, SC",44,40,4,0,0,0,
01-2004,,,"Syracuse, NY",51,43,0,3,5,1,
01-2004,,,"Tallahassee, FL",547,177,4,8,358,21,
01-2004,,,"Tampa-St. Petersburg-Clearwater, FL",1918,1654,56,49,159,14,
01-2004,,,"Terre Haute, IN",25,17,0,8,0,0,
01-2004,,,"Texarkana, TX-Texarkana, AR",21,19,2,0,0,0,
01-2004,,,"Toledo, OH",106,102,4,0,0,0,
01-2004,,,"Topeka, KS",40,40,0,0,0,0,
01-2004,,,"Trenton-Ewing, NJ",499,58,0,0,441,6,
01-2004,,,"Tucson, AZ",546,516,6,0,24,3,
01-2004,,,"Tulsa, OK",290,270,10,0,10,2,
01-2004,,,"Tuscaloosa, AL",88,70,0,0,18,1,
01-2004,,,"Tyler, TX",35,29,0,0,6,1,
01-2004,,,"Utica-Rome, NY",6,6,0,0,0,0,
01-2004,,,"Valdosta, GA",75,63,0,0,12,1,
01-2004,,,"Vallejo-Fairfield, CA",100,100,0,0,0,0,
01-2004,,,"Vero Beach, FL",159,127,2,7,23,1,
01-2004,,,"Victoria, TX",5,5,0,0,0,0,
01-2004,,,"Vineland-Millville-Bridgeton, NJ",26,26,0,0,0,0,
01-2004,,,"Virginia Beach-Norfolk-Newport News, VA-NC",639,565,22,7,45,5,
01-2004,,,"Visalia-Porterville, CA",159,155,0,4,0,0,
01-2004,,,"Waco, TX",103,73,24,6,0,0,
01-2004,,,"Warner Robins, GA",122,122,0,0,0,0,
01-2004,,,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2640,2087,0,88,465,11,
01-2004,,,"Waterloo-Cedar Falls, IA",34,21,0,0,13,1,
01-2004,,,"Wausau, WI",29,27,2,0,0,0,
01-2004,,,"Weirton-Steubenville, WV-OH",2,2,0,0,0,0,
01-2004,,,"Wenatchee, WA",28,28,0,0,0,0,
01-2004,,,"Wheeling, WV-OH",1,1,0,0,0,0,
01-2004,,,"Wichita Falls, TX",28,28,0,0,0,0,
01-2004,,,"Wichita, KS",230,214,16,0,0,0,
01-2004,,,"Williamsport, PA",29,27,2,0,0,0,
01-2004,,,"Wilmington, NC",508,454,6,7,41,2,
01-2004,,,"Winchester, VA-WV",139,75,0,0,64,5,
01-2004,,,"Winston-Salem, NC",176,171,0,0,5,1,
01-2004,,,"Worcester, MA",241,176,0,4,61,2,
01-2004,,,"Yakima, WA",33,27,2,4,0,0,
01-2004,,,"York-Hanover, PA",140,101,20,3,16,1,
01-2004,,,"Youngstown-Warren-Boardman, OH-PA",87,82,2,3,0,0,
01-2004,,,"Yuba City-Marysville, CA",199,182,0,0,17,3,
01-2004,,,"Yuma, AZ",163,163,0,0,0,0,
